This file is created using RaceChrono Pro v8.0.8 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Porsche"
Session type,Lap timing
Track name,"Porsche"
Driver name,
Export scope,Session start
Created,15/09/2024,18:02
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Coordinate precision (DOP),Altitude precision (DOP),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc,Lean angle (deg) *calc,Combined acceleration (G) *calc,Speed (m/s) *obd,RPM (rpm) *obd,Intake temperature (.C) *obd,Air temperature (.C) *obd,Oxygen sensors *obd,ECU voltage (V) *obd,Accelerator position (%) *obd
1726425104.750,0,3,,-2.013,-176.531,3873.525,18.211,87.750,19.500,10.0,1724.250,42.5720061,-71.6025961,19,2,0.60,0.90,18.211,-1.069,-0.129,20.0,46.847,1.147,17.790,4423,52.0,34.0,3,14.18,65.9
1726425104.759,0,3,,-1.953,-176.379,3873.688,18.192,87.741,19.500,10.0,1724.259,42.5720074,-71.6025953,19,2,0.60,0.90,18.192,-1.067,-0.126,20.0,46.797,1.145,17.778,4427,52.0,34.0,3,14.18,69.1
1726425104.791,0,3,,-1.739,-175.840,3874.269,18.127,87.709,19.500,10.0,1724.291,42.5720123,-71.6025927,19,2,0.60,0.90,18.127,-1.061,-0.113,20.0,46.621,1.135,17.803,4442,52.0,34.0,3,14.19,80.4
1726425104.800,0,3,,-1.679,-175.688,3874.432,18.108,87.700,22.800,10.0,1724.300,42.5720137,-71.6025920,19,2,0.60,0.90,18.108,-1.060,-0.109,20.0,46.571,1.132,17.810,4446,52.0,34.0,3,14.19,80.4
1726425104.800,0,3,,-1.679,-175.688,3874.432,18.108,87.700,22.800,10.0,1724.300,42.5720137,-71.6025920,19,2,0.60,0.90,18.108,-1.060,-0.109,20.0,46.571,1.132,17.810,4446,52.0,34.0,3,14.19,80.4
1726425104.817,0,3,,-1.553,-175.408,3874.739,18.099,87.700,22.800,10.0,1724.317,42.5720162,-71.6025905,19,2,0.60,0.90,18.099,-1.055,-0.101,20.0,46.426,1.128,17.824,4454,52.0,34.0,3,14.19,80.4
1726425104.850,0,3,,-1.310,-174.863,3875.336,18.082,87.700,22.800,10.0,1724.350,42.5720211,-71.6025875,19,2,0.60,0.90,18.082,-1.046,-0.085,20.0,46.143,1.119,17.850,4469,52.0,34.0,3,14.19,80.5
1726425104.900,0,3,,-0.942,-174.039,3876.239,18.057,87.700,26.100,10.0,1724.400,42.5720285,-71.6025830,19,2,0.60,0.90,18.057,-1.027,-0.058,20.0,45.511,1.097,17.889,4493,52.0,34.0,3,14.19,80.6
1726425104.940,0,3,,-0.603,-173.401,3876.961,18.077,87.700,26.100,10.0,1724.440,42.5720342,-71.6025789,19,2,0.60,0.90,18.077,-1.006,-0.035,20.0,44.800,1.079,17.921,4511,52.0,34.0,3,14.19,80.6
1726425104.950,0,3,,-0.519,-173.242,3877.141,18.083,87.700,26.100,10.0,1724.450,42.5720357,-71.6025778,19,2,0.60,0.90,18.083,-1.001,-0.029,20.0,44.622,1.075,17.929,4516,52.0,34.0,3,14.19,80.6
1726425105.000,0,3,,-0.096,-172.445,3878.043,18.108,87.700,29.500,10.0,1724.500,42.5720428,-71.6025727,19,2,0.60,0.90,18.108,-0.967,0.002,20.0,43.443,1.041,17.969,4539,52.0,34.0,3,14.19,80.7
1726425105.034,0,3,,0.220,-171.916,3878.659,18.091,87.700,29.500,10.0,1724.534,42.5720476,-71.6025688,19,2,0.60,0.90,18.091,-0.939,0.024,20.0,42.416,1.018,17.995,4555,52.0,34.0,3,14.19,80.8
1726425105.050,0,3,,0.368,-171.666,3878.950,18.082,87.700,29.500,10.0,1724.550,42.5720498,-71.6025670,19,2,0.60,0.90,18.082,-0.925,0.034,20.0,41.932,1.007,18.008,4562,52.0,34.0,3,14.19,79.8
1726425105.079,0,3,,0.638,-171.215,3879.475,18.068,87.700,29.500,10.0,1724.579,42.5720539,-71.6025637,19,2,0.60,0.90,18.068,-0.896,0.051,20.0,40.825,0.981,18.031,4576,52.0,34.0,3,14.19,78.1
1726425105.100,0,3,,0.833,-170.888,3879.856,18.057,87.700,32.500,10.0,1724.600,42.5720568,-71.6025613,19,2,0.60,0.90,18.057,-0.875,0.064,20.0,40.023,0.962,18.048,4591,52.0,34.0,3,14.19,76.8
1726425105.100,0,3,,0.833,-170.888,3879.856,18.057,87.700,32.500,10.0,1724.600,42.5720568,-71.6025613,19,2,0.60,0.90,18.057,-0.875,0.064,20.0,40.023,0.962,18.048,4591,52.0,34.0,3,14.19,76.8
1726425105.110,0,3,,0.933,-170.734,3880.040,18.083,87.700,32.500,10.0,1724.610,42.5720582,-71.6025601,19,2,0.60,0.90,18.083,-0.863,0.070,20.0,39.551,0.953,18.056,4598,52.0,34.0,3,14.19,76.2
1726425105.139,0,3,,1.226,-170.288,3880.574,18.157,87.700,32.500,10.0,1724.639,42.5720622,-71.6025565,19,2,0.60,0.90,18.157,-0.828,0.086,20.0,38.183,0.926,18.158,4618,52.0,34.0,3,14.19,74.5
1726425105.150,0,3,,1.337,-170.119,3880.776,18.186,87.700,32.500,10.0,1724.650,42.5720638,-71.6025552,19,2,0.60,0.90,18.186,-0.815,0.092,20.0,37.664,0.916,18.196,4626,52.0,34.0,3,14.19,74.5
1726425105.169,0,3,,1.529,-169.827,3881.126,18.234,87.700,32.500,10.0,1724.669,42.5720664,-71.6025528,19,2,0.60,0.90,18.234,-0.789,0.100,20.0,36.590,0.894,18.263,4640,52.0,34.0,3,14.19,74.5
1726425105.197,0,3,,1.812,-169.396,3881.641,18.306,87.700,32.500,10.0,1724.697,42.5720703,-71.6025494,19,2,0.60,0.90,18.306,-0.750,0.113,20.0,35.008,0.861,18.361,4594,52.0,34.0,3,14.19,74.5
1726425105.200,0,3,,1.842,-169.350,3881.696,18.314,87.700,35.100,10.0,1724.700,42.5720707,-71.6025490,19,2,0.60,0.90,18.314,-0.746,0.115,20.0,34.838,0.858,18.372,4589,52.0,34.0,3,14.19,74.5
1726425105.231,0,3,,2.172,-168.885,3882.266,18.362,87.669,35.100,10.0,1724.731,42.5720749,-71.6025450,19,2,0.60,0.90,18.362,-0.697,0.124,20.0,32.791,0.823,18.481,4539,52.0,34.0,3,14.19,74.5
1726425105.250,0,3,,2.375,-168.599,3882.616,18.392,87.650,35.100,10.0,1724.750,42.5720774,-71.6025425,19,2,0.60,0.90,18.392,-0.668,0.130,20.0,31.537,0.801,18.548,4508,52.0,34.0,3,14.19,74.5
1726425105.264,0,3,,2.524,-168.389,3882.874,18.413,87.636,35.100,10.0,1724.764,42.5720793,-71.6025407,19,2,0.60,0.90,18.413,-0.644,0.132,20.0,30.482,0.783,18.597,4485,52.0,34.0,3,14.19,74.5
1726425105.289,0,3,,2.790,-168.014,3883.334,18.452,87.611,35.100,10.0,1724.789,42.5720827,-71.6025374,19,2,0.60,0.90,18.452,-0.601,0.136,20.0,28.597,0.750,18.685,4445,52.0,34.0,3,14.19,61.6
1726425105.300,0,3,,2.907,-167.849,3883.536,18.469,87.600,37.100,10.0,1724.800,42.5720842,-71.6025360,19,2,0.60,0.90,18.469,-0.582,0.138,20.0,27.768,0.735,18.724,4445,52.0,34.0,3,14.19,55.9
1726425105.300,0,3,,2.907,-167.849,3883.536,18.469,87.600,37.100,10.0,1724.800,42.5720842,-71.6025360,19,2,0.60,0.90,18.469,-0.582,0.138,20.0,27.768,0.735,18.724,4445,52.0,34.0,3,14.19,55.9
1726425105.347,0,3,,3.446,-167.134,3884.430,18.638,87.553,37.100,10.0,1724.847,42.5720906,-71.6025294,19,2,0.60,0.90,18.638,-0.495,0.134,20.0,23.819,0.681,18.889,4446,52.0,34.0,3,14.19,31.6
1726425105.350,0,3,,3.480,-167.089,3884.488,18.649,87.550,37.100,10.0,1724.850,42.5720910,-71.6025290,19,2,0.60,0.90,18.649,-0.490,0.134,20.0,23.567,0.677,18.875,4447,52.0,34.0,3,14.19,30.0
1726425105.380,0,3,,3.824,-166.633,3885.058,18.757,87.520,37.100,10.0,1724.880,42.5720951,-71.6025248,19,2,0.60,0.90,18.757,-0.431,0.125,20.0,20.821,0.641,18.739,4448,52.0,34.0,3,14.19,14.5
1726425105.400,0,3,,4.053,-166.329,3885.439,18.829,87.500,38.500,10.0,1724.900,42.5720978,-71.6025220,19,2,0.60,0.90,18.829,-0.392,0.119,20.0,18.991,0.617,18.648,4448,52.0,34.0,3,14.19,14.5
1726425105.407,0,3,,4.136,-166.224,3885.572,18.843,87.493,38.500,10.0,1724.907,42.5720988,-71.6025210,19,2,0.60,0.90,18.843,-0.377,0.116,20.0,18.308,0.611,18.616,4448,52.0,34.0,3,14.19,14.5
1726425105.442,0,3,,4.546,-165.699,3886.240,18.915,87.458,38.500,10.0,1724.942,42.5721035,-71.6025160,19,2,0.60,0.90,18.915,-0.306,0.097,20.0,14.894,0.581,18.456,4450,52.0,34.0,3,14.19,14.5
1726425105.450,0,3,,4.640,-165.579,3886.392,18.932,87.450,38.500,10.0,1724.950,42.5721046,-71.6025148,19,2,0.60,0.90,18.932,-0.290,0.093,20.0,14.114,0.574,18.420,4450,52.0,34.0,3,14.20,14.5
1726425105.473,0,3,,4.910,-165.233,3886.830,18.979,87.427,38.500,10.0,1724.973,42.5721077,-71.6025115,19,2,0.60,0.90,18.979,-0.242,0.076,20.0,11.776,0.556,18.315,4451,52.0,34.0,3,14.20,14.5
1726425105.499,0,3,,5.215,-164.843,3887.326,19.032,87.401,38.500,10.0,1724.999,42.5721112,-71.6025078,19,2,0.60,0.90,19.032,-0.188,0.056,20.0,9.133,0.536,18.197,4452,52.0,34.0,3,14.20,14.5
1726425105.500,0,3,,5.227,-164.828,3887.345,19.034,87.400,38.800,10.0,1725.000,42.5721113,-71.6025077,19,2,0.60,0.90,19.034,-0.186,0.055,20.0,9.031,0.535,18.192,4450,52.0,34.0,3,14.20,14.5
1726425105.530,0,3,,5.583,-164.378,3887.919,19.050,87.400,38.800,10.0,1725.030,42.5721154,-71.6025033,19,2,0.60,0.90,19.050,-0.123,0.028,20.0,5.917,0.527,18.056,4405,52.0,34.0,3,14.20,14.5
1726425105.550,0,3,,5.821,-164.077,3888.302,19.060,87.400,38.800,10.0,1725.050,42.5721181,-71.6025004,19,2,0.60,0.90,19.060,-0.082,0.009,20.0,3.841,0.522,17.993,4375,52.0,34.0,3,14.20,14.5
1726425105.558,0,3,,5.916,-163.957,3888.455,19.064,87.400,38.800,10.0,1725.058,42.5721192,-71.6024993,19,2,0.60,0.90,19.064,-0.065,0.001,20.0,3.010,0.521,17.968,4363,52.0,34.0,3,14.20,14.5
1726425105.589,0,3,,6.284,-163.492,3889.048,19.080,87.400,38.800,10.0,1725.089,42.5721233,-71.6024948,19,2,0.60,0.90,19.080,-0.000,-0.031,20.0,-0.211,0.518,17.871,4317,52.0,34.0,3,14.20,14.5
1726425105.600,0,3,,6.414,-163.327,3889.259,19.086,87.400,38.800,10.0,1725.100,42.5721248,-71.6024932,19,2,0.60,0.90,19.086,0.022,-0.042,20.0,-1.355,0.516,17.837,4301,52.0,34.0,3,14.20,14.5
1726425105.600,0,3,,6.414,-163.327,3889.259,19.086,87.400,38.800,10.0,1725.100,42.5721248,-71.6024932,19,2,0.60,0.90,19.086,0.022,-0.042,20.0,-1.355,0.516,17.837,4301,52.0,34.0,3,14.20,14.5
1726425105.623,0,3,,6.678,-162.977,3889.697,19.027,87.377,38.800,10.0,1725.123,42.5721280,-71.6024899,19,2,0.60,0.90,19.027,0.070,-0.067,20.0,-3.704,0.526,17.765,4266,52.0,34.0,3,14.20,14.5
1726425105.650,0,3,,6.988,-162.567,3890.211,18.957,87.350,38.800,10.0,1725.150,42.5721317,-71.6024862,19,2,0.60,0.90,18.957,0.125,-0.095,20.0,-6.462,0.538,17.681,4226,52.0,34.0,3,14.20,14.5
1726425105.682,0,3,,7.354,-162.081,3890.820,18.875,87.318,38.800,10.0,1725.182,42.5721360,-71.6024817,19,2,0.60,0.90,18.875,0.188,-0.127,20.0,-9.623,0.556,17.581,4178,52.0,34.0,3,14.20,14.5
1726425105.700,0,3,,7.561,-161.807,3891.163,18.829,87.300,37.900,10.0,1725.200,42.5721385,-71.6024792,19,2,0.60,0.90,18.829,0.224,-0.145,20.0,-11.402,0.565,17.525,4151,52.0,34.0,3,14.20,14.5
1726425105.708,0,3,,7.649,-161.690,3891.310,18.788,87.292,37.900,10.0,1725.208,42.5721396,-71.6024781,19,2,0.60,0.90,18.788,0.240,-0.152,20.0,-12.155,0.573,17.500,4139,52.0,34.0,3,14.20,14.5
1726425105.748,0,3,,8.091,-161.104,3892.043,18.582,87.252,37.900,10.0,1725.248,42.5721448,-71.6024727,19,2,0.60,0.90,18.582,0.317,-0.187,20.0,-15.922,0.612,17.450,4079,52.0,34.0,3,14.20,14.5
1726425105.750,0,3,,8.114,-161.075,3892.080,18.572,87.250,37.900,10.0,1725.250,42.5721451,-71.6024724,19,2,0.60,0.90,18.572,0.321,-0.189,20.0,-16.110,0.614,17.447,4076,52.0,34.0,3,14.20,14.5
1726425105.778,0,3,,8.423,-160.665,3892.594,18.427,87.222,37.900,10.0,1725.278,42.5721488,-71.6024686,18,2,0.60,0.90,18.427,0.373,-0.208,20.0,-18.590,0.640,17.412,4035,52.0,34.0,3,14.20,14.5
1726425105.800,0,3,,8.666,-160.343,3892.997,18.314,87.200,36.600,10.0,1725.300,42.5721517,-71.6024657,18,2,0.60,0.90,18.314,0.414,-0.223,20.0,-20.538,0.660,17.385,4056,52.0,34.0,3,14.20,14.5
1726425105.800,0,3,,8.666,-160.343,3892.997,18.314,87.200,36.600,10.0,1725.300,42.5721517,-71.6024657,18,2,0.60,0.90,18.314,0.414,-0.223,20.0,-20.538,0.660,17.385,4056,52.0,34.0,3,14.20,14.5
1726425105.807,0,3,,8.739,-160.239,3893.124,18.282,87.200,36.600,10.0,1725.307,42.5721526,-71.6024648,18,2,0.60,0.90,18.282,0.426,-0.226,20.0,-21.113,0.669,17.376,4062,52.0,34.0,3,14.20,14.5
1726425105.843,0,3,,9.112,-159.706,3893.775,18.115,87.200,36.600,10.0,1725.343,42.5721574,-71.6024602,18,2,0.60,0.90,18.115,0.490,-0.242,20.0,-24.070,0.712,17.331,4097,52.0,34.0,3,14.20,14.5
1726425105.850,0,3,,9.185,-159.602,3893.902,18.082,87.200,36.600,10.0,1725.350,42.5721583,-71.6024593,18,2,0.60,0.90,18.082,0.502,-0.245,20.0,-24.645,0.721,17.322,4104,52.0,34.0,3,14.20,14.5
1726425105.871,0,3,,9.403,-159.290,3894.281,17.985,87.200,36.600,10.0,1725.371,42.5721611,-71.6024567,18,2,0.60,0.90,17.985,0.537,-0.249,20.0,-26.222,0.743,17.296,4124,52.0,34.0,3,14.20,14.5
1726425105.899,0,3,,9.693,-158.875,3894.788,17.856,87.200,36.600,10.0,1725.399,42.5721649,-71.6024531,18,2,0.60,0.90,17.856,0.584,-0.254,20.0,-28.323,0.772,17.261,4151,52.0,34.0,3,14.20,15.9
1726425105.900,0,3,,9.703,-158.860,3894.806,17.851,87.200,34.700,10.0,1725.400,42.5721650,-71.6024530,18,2,0.60,0.90,17.851,0.586,-0.254,20.0,-28.398,0.773,17.260,4150,52.0,34.0,3,14.20,16.0
1726425105.930,0,3,,9.990,-158.410,3895.340,17.774,87.170,34.700,10.0,1725.430,42.5721691,-71.6024495,18,2,0.63,0.90,17.774,0.633,-0.253,20.0,-30.424,0.807,17.222,4142,52.0,34.0,3,14.20,17.5
1726425105.950,0,3,,10.181,-158.110,3895.696,17.723,87.150,34.700,10.0,1725.450,42.5721718,-71.6024472,18,2,0.65,0.90,17.723,0.664,-0.253,20.0,-31.774,0.830,17.163,4137,52.0,34.0,3,14.20,18.5
1726425105.957,0,3,,10.248,-158.005,3895.821,17.705,87.143,34.700,10.0,1725.457,42.5721727,-71.6024464,17,2,0.66,0.90,17.705,0.674,-0.251,20.0,-32.193,0.837,17.143,4135,52.0,34.0,3,14.20,18.8
1726425106.000,0,3,,10.659,-157.359,3896.586,17.594,87.100,32.100,10.0,1725.500,42.5721785,-71.6024413,17,2,0.70,0.90,17.594,0.736,-0.243,20.0,-34.764,0.878,17.016,4124,52.0,34.0,3,14.20,18.8
1726425106.001,0,3,,10.668,-157.344,3896.604,17.593,87.100,32.100,10.0,1725.501,42.5721786,-71.6024412,17,2,0.70,0.90,17.593,0.737,-0.242,20.0,-34.816,0.879,17.014,4124,52.0,34.0,3,14.20,18.8
1726425106.029,0,3,,10.912,-156.913,3897.099,17.579,87.100,32.100,10.0,1725.529,42.5721825,-71.6024382,17,2,0.70,0.90,17.579,0.773,-0.233,20.0,-36.264,0.907,16.931,4116,52.0,34.0,3,14.20,18.8
1726425106.050,0,3,,11.096,-156.590,3897.471,17.568,87.100,32.100,10.0,1725.550,42.5721854,-71.6024360,17,2,0.70,0.90,17.568,0.800,-0.226,20.0,-37.351,0.927,16.869,4111,52.0,34.0,3,14.20,18.8
1726425106.061,0,3,,11.192,-156.421,3897.665,17.563,87.100,32.100,10.0,1725.561,42.5721869,-71.6024348,17,2,0.70,0.90,17.563,0.813,-0.222,20.0,-37.834,0.936,16.837,4108,52.0,34.0,3,14.20,18.8
1726425106.088,0,3,,11.427,-156.006,3898.143,17.549,87.100,32.100,10.0,1725.588,42.5721907,-71.6024319,17,2,0.70,0.90,17.549,0.843,-0.211,20.0,-39.019,0.957,16.758,4101,52.0,34.0,3,14.20,34.8
1726425106.100,0,3,,11.532,-155.821,3898.355,17.543,87.100,29.000,10.0,1725.600,42.5721923,-71.6024307,17,2,0.70,0.90,17.543,0.857,-0.206,20.0,-39.546,0.966,16.723,4103,52.0,34.0,3,14.20,41.9
1726425106.100,0,3,,11.532,-155.821,3898.355,17.543,87.100,29.000,10.0,1725.600,42.5721923,-71.6024307,17,2,0.70,0.90,17.543,0.857,-0.206,20.0,-39.546,0.966,16.723,4103,52.0,34.0,3,14.20,41.9
1726425106.119,0,3,,11.680,-155.525,3898.686,17.523,87.081,29.000,10.0,1725.619,42.5721950,-71.6024289,17,2,0.70,0.90,17.523,0.876,-0.198,20.0,-40.243,0.981,16.667,4107,52.0,34.0,3,14.21,53.1
1726425106.148,0,3,,11.906,-155.074,3899.190,17.494,87.052,29.000,10.0,1725.648,42.5721991,-71.6024261,17,2,0.70,0.90,17.494,0.904,-0.185,20.0,-41.307,1.003,16.679,4113,52.0,34.0,3,14.21,70.2
1726425106.150,0,3,,11.921,-155.043,3899.225,17.491,87.050,29.000,10.0,1725.650,42.5721993,-71.6024259,17,2,0.70,0.90,17.491,0.906,-0.184,20.0,-41.380,1.005,16.680,4113,52.0,34.0,3,14.21,70.2
1726425106.181,0,3,,12.162,-154.560,3899.764,17.460,87.019,29.000,10.0,1725.681,42.5722037,-71.6024230,17,2,0.70,0.90,17.460,0.932,-0.171,20.0,-42.298,1.022,16.694,4120,52.0,34.0,3,14.21,70.2
1726425106.200,0,3,,12.310,-154.264,3900.095,17.440,87.000,25.700,10.0,1725.700,42.5722063,-71.6024212,17,2,0.70,0.90,17.440,0.947,-0.163,20.0,-42.860,1.032,16.702,4124,52.0,34.0,3,14.21,70.2
1726425106.209,0,3,,12.370,-154.121,3900.251,17.421,86.991,25.700,10.0,1725.709,42.5722076,-71.6024204,17,2,0.69,0.90,17.421,0.953,-0.159,20.0,-43.065,1.037,16.706,4125,52.0,34.0,3,14.21,70.2
1726425106.238,0,3,,12.564,-153.659,3900.752,17.362,86.962,25.700,10.0,1725.738,42.5722118,-71.6024181,17,2,0.66,0.90,17.362,0.972,-0.148,20.0,-43.724,1.052,16.718,4131,52.0,34.0,3,14.21,70.2
1726425106.250,0,3,,12.645,-153.468,3900.959,17.337,86.950,25.700,10.0,1725.750,42.5722135,-71.6024171,18,2,0.65,0.90,17.337,0.979,-0.143,20.0,-43.997,1.058,16.723,4134,52.0,34.0,3,14.21,70.7
1726425106.300,0,3,,12.979,-152.671,3901.823,17.234,86.900,22.200,10.0,1725.800,42.5722207,-71.6024130,18,2,0.60,0.90,17.234,1.004,-0.123,20.0,-44.843,1.074,16.745,4144,52.0,34.0,3,14.21,73.0
1726425106.300,0,3,,12.979,-152.671,3901.823,17.234,86.900,22.200,10.0,1725.800,42.5722207,-71.6024130,18,2,0.60,0.90,17.234,1.004,-0.123,20.0,-44.843,1.074,16.745,4144,52.0,34.0,3,14.21,73.0
1726425106.350,0,3,,13.266,-151.864,3902.679,17.208,86.900,22.200,10.0,1725.850,42.5722279,-71.6024095,18,2,0.60,0.90,17.208,1.023,-0.105,20.0,-45.458,1.091,16.767,4154,52.0,34.0,3,14.21,75.3
1726425106.389,0,3,,13.489,-151.236,3903.347,17.188,86.900,22.200,10.0,1725.889,42.5722336,-71.6024068,18,2,0.60,0.90,17.188,1.032,-0.090,20.0,-45.775,1.097,16.784,4162,52.0,34.0,3,14.21,77.0
1726425106.400,0,3,,13.552,-151.058,3903.535,17.182,86.900,18.500,10.0,1725.900,42.5722352,-71.6024060,18,2,0.60,0.90,17.182,1.035,-0.086,20.0,-45.864,1.099,16.788,4174,52.0,34.0,3,14.21,77.5
1726425106.449,0,3,,13.779,-150.250,3904.374,17.157,86.851,18.500,10.0,1725.949,42.5722424,-71.6024032,18,2,0.60,0.90,17.157,1.042,-0.066,20.0,-46.089,1.108,16.810,4231,52.0,34.0,3,14.21,79.8
1726425106.450,0,3,,13.784,-150.234,3904.391,17.157,86.850,18.500,10.0,1725.950,42.5722426,-71.6024032,18,2,0.60,0.90,17.157,1.042,-0.066,20.0,-46.094,1.108,16.810,4232,52.0,34.0,3,14.21,79.8
1726425106.480,0,3,,13.923,-149.739,3904.905,17.141,86.820,18.500,10.0,1725.980,42.5722470,-71.6024015,18,2,0.60,0.90,17.141,1.044,-0.052,20.0,-46.155,1.109,16.823,4267,52.0,34.0,3,14.21,81.2
1726425106.500,0,3,,14.016,-149.409,3905.248,17.131,86.800,15.200,10.0,1726.000,42.5722500,-71.6024003,18,2,0.60,0.90,17.131,1.045,-0.044,20.0,-46.195,1.110,16.832,4290,52.0,34.0,3,14.21,81.2
1726425106.510,0,3,,14.060,-149.244,3905.419,17.116,86.800,15.200,10.0,1726.010,42.5722515,-71.6023998,18,2,0.60,0.90,17.116,1.045,-0.039,20.0,-46.195,1.111,16.836,4302,52.0,34.0,3,14.21,81.2
1726425106.541,0,3,,14.195,-148.733,3905.947,17.068,86.800,15.200,10.0,1726.041,42.5722561,-71.6023981,18,2,0.60,0.90,17.068,1.045,-0.024,20.0,-46.195,1.115,16.850,4320,52.0,34.0,3,14.21,81.2
1726425106.550,0,3,,14.234,-148.584,3906.101,17.054,86.800,15.200,10.0,1726.050,42.5722574,-71.6023977,18,2,0.60,0.90,17.054,1.045,-0.020,20.0,-46.195,1.117,16.853,4325,52.0,34.0,3,14.21,81.2
1726425106.572,0,3,,14.331,-148.221,3906.476,17.020,86.800,15.200,10.0,1726.072,42.5722607,-71.6023965,18,2,0.60,0.90,17.020,1.044,-0.009,20.0,-46.145,1.116,16.863,4337,52.0,34.0,3,14.21,81.2
1726425106.598,0,3,,14.444,-147.793,3906.920,16.980,86.800,15.200,10.0,1726.098,42.5722645,-71.6023951,18,2,0.60,0.90,16.980,1.042,0.005,20.0,-46.085,1.115,16.873,4352,52.0,34.0,3,14.21,81.2
1726425106.600,0,3,,14.453,-147.760,3906.954,16.977,86.800,11.900,10.0,1726.100,42.5722648,-71.6023950,18,2,0.60,0.90,16.977,1.042,0.006,20.0,-46.081,1.115,16.873,4353,52.0,34.0,3,14.21,81.2
1726425106.600,0,3,,14.453,-147.760,3906.954,16.977,86.800,11.900,10.0,1726.100,42.5722648,-71.6023950,18,2,0.60,0.90,16.977,1.042,0.006,20.0,-46.081,1.115,16.873,4353,52.0,34.0,3,14.21,81.2
1726425106.644,0,3,,14.567,-147.001,3907.721,17.045,86.756,11.900,10.0,1726.144,42.5722717,-71.6023936,18,2,0.60,0.90,17.045,1.036,0.030,20.0,-45.870,1.116,16.889,4378,52.0,34.0,3,14.21,81.2
1726425106.650,0,3,,14.582,-146.898,3907.826,17.054,86.750,11.900,10.0,1726.150,42.5722726,-71.6023934,18,2,0.60,0.90,17.054,1.035,0.033,20.0,-45.841,1.116,16.892,4382,52.0,34.0,3,14.21,81.2
1726425106.670,0,3,,14.634,-146.553,3908.174,17.085,86.730,11.900,10.0,1726.170,42.5722757,-71.6023928,18,2,0.60,0.90,17.085,1.031,0.044,20.0,-45.687,1.113,16.899,4393,52.0,34.0,3,14.21,81.2
1726425106.700,0,3,,14.712,-146.036,3908.697,17.131,86.700,8.200,10.0,1726.200,42.5722803,-71.6023918,18,2,0.60,0.90,17.131,1.024,0.061,20.0,-45.457,1.107,16.914,4410,52.0,34.0,3,14.21,81.2
1726425106.701,0,3,,14.714,-146.019,3908.715,17.133,86.699,8.200,10.0,1726.201,42.5722805,-71.6023918,18,2,0.60,0.90,17.133,1.024,0.061,20.0,-45.446,1.107,16.915,4411,52.0,34.0,3,14.21,81.2
1726425106.730,0,3,,14.765,-145.513,3909.222,17.177,86.670,8.200,10.0,1726.230,42.5722850,-71.6023912,18,2,0.60,0.90,17.177,1.014,0.078,20.0,-45.117,1.103,16.929,4428,52.0,34.0,3,14.21,81.2
1726425106.750,0,3,,14.801,-145.165,3909.573,17.208,86.650,8.200,10.0,1726.250,42.5722882,-71.6023908,18,2,0.60,0.90,17.208,1.008,0.089,20.0,-44.890,1.101,16.939,4424,52.0,34.0,3,14.21,81.2
1726425106.760,0,3,,14.819,-144.991,3909.748,17.223,86.640,8.200,10.0,1726.260,42.5722897,-71.6023905,18,2,0.60,0.90,17.223,1.003,0.094,20.0,-44.726,1.097,16.944,4422,52.0,34.0,3,14.21,81.2
1726425106.791,0,3,,14.874,-144.451,3910.290,17.271,86.609,8.200,10.0,1726.291,42.5722946,-71.6023899,18,2,0.60,0.90,17.271,0.989,0.111,20.0,-44.215,1.085,17.039,4417,52.0,34.0,3,14.22,81.2
1726425106.800,0,3,,14.890,-144.294,3910.448,17.285,86.600,5.000,10.0,1726.300,42.5722960,-71.6023897,18,2,0.60,0.90,17.285,0.985,0.116,20.0,-44.067,1.082,17.067,4415,52.0,34.0,3,14.22,81.2
1726425106.800,0,3,,14.890,-144.294,3910.448,17.285,86.600,5.000,10.0,1726.300,42.5722960,-71.6023897,18,2,0.60,0.90,17.285,0.985,0.116,20.0,-44.067,1.082,17.067,4415,52.0,34.0,3,14.22,81.2
1726425106.818,0,3,,14.899,-143.980,3910.762,17.313,86.582,5.000,10.0,1726.318,42.5722988,-71.6023895,18,2,0.60,0.90,17.313,0.973,0.126,20.0,-43.653,1.074,17.121,4412,52.0,34.0,3,14.22,81.2
1726425106.849,0,3,,14.916,-143.440,3911.302,17.361,86.551,5.000,10.0,1726.349,42.5723037,-71.6023893,18,2,0.60,0.90,17.361,0.954,0.142,20.0,-42.942,1.061,17.216,4407,52.0,34.0,3,14.22,81.2
1726425106.850,0,3,,14.917,-143.423,3911.320,17.363,86.550,5.000,10.0,1726.350,42.5723038,-71.6023893,18,2,0.60,0.90,17.363,0.953,0.142,20.0,-42.919,1.061,17.219,4407,52.0,34.0,3,14.22,81.2
1726425106.880,0,3,,14.933,-142.900,3911.842,17.409,86.520,5.000,10.0,1726.380,42.5723085,-71.6023891,18,2,0.60,0.90,17.409,0.929,0.156,20.0,-42.003,1.040,17.311,4402,52.0,34.0,3,14.22,81.2
